Dimension Index,Top-Activating Contexts,Context Activations
8939,"[[16384, 26742, 8, 286, 23326, 16890, 2018, 351, 11, 393, 3031], [15472, 20150, 13, 20432, 1321, 318, 287, 262, 7788, 5064, 20150], [10796, 32400, 379, 262, 8111, 20873, 14819, 8478, 287, 17575, 13], [422, 5745, 1973, 262, 1499, 422, 257, 4996, 286, 16020, 1390], [13, 3248, 1381, 14595, 477, 262, 640, 13, 632, 318, 644], [379, 838, 13, 679, 9141, 1524, 287, 9533, 290, 5710, 503]]","[[0.0, 3.1713550090789795, 6.303011417388916, 0.0, 0.607479453086853, 11.009947776794434, 2.668071985244751, 3.6860897541046143, 0.0, 0.0, 0.0], [2.9879064559936523, 3.6352930068969727, 5.8699517250061035, 5.0552873611450195, 8.738489151000977, 10.427007675170898, 7.833165645599365, 4.5688862800598145, 2.046917676925659, 1.7155557870864868, 3.948558807373047], [0.8851885795593262, 0.0, 0.33645033836364746, 3.6006462574005127, 4.557405948638916, 10.210350036621094, 2.2663800716400146, 2.071127414703369, 3.0384228229522705, 0.0, 0.0], [3.4170758724212646, 5.24799108505249, 3.9510297775268555, 2.489196538925171, 6.715060710906982, 10.025343894958496, 5.318637371063232, 5.0338616371154785, 7.070399761199951, 4.913235664367676, 1.0222045183181763], [3.4241979122161865, 0.0, 3.2937657833099365, 4.774432182312012, 4.133472919464111, 9.990894317626953, 0.0, 2.9230685234069824, 0.0, 0.4693675935268402, 1.3651679754257202], [0.0, 0.0, 0.0, 1.9324009418487549, 4.619204044342041, 9.88146686553955, 1.9339148998260498, 4.193294525146484, 4.843222618103027, 0.0, 0.5202741622924805]]"
9317,"[[11, 393, 4158, 5563, 286, 1049, 6817, 13, 26386, 3709, 423]]","[[0.0, 0.0, 0.0, 0.0, 11.971883773803711, 59.70246887207031, 14.439298629760742, 0.0, 0.0, 0.0, 0.0]]"
9894,"[[464, 2585, 351, 262, 1306, 4511, 3965, 286, 2042, 10681, 547], [587, 32627, 9157, 4249, 468, 340, 587, 14672, 6325, 13, 770], [27429, 685, 4370, 2361, 198, 198, 6214, 7343, 286, 6638, 18882], [1276, 307, 1498, 284, 1702, 4969, 447, 247, 82, 2260, 24577], [2048, 790, 5044, 326, 468, 1683, 11196, 13, 1629, 625, 5323], [5242, 286, 5054, 852, 5104, 721, 276, 422, 777, 3259, 290]]","[[6.199382305145264, 7.6877760887146, 9.19949722290039, 12.681731224060059, 9.57178783416748, 17.876384735107422, 8.707319259643555, 11.492423057556152, 5.682616233825684, 4.729462623596191, 1.7963263988494873], [11.249157905578613, 11.462079048156738, 3.559462308883667, 10.855660438537598, 8.697280883789062, 17.835918426513672, 15.554012298583984, 8.795023918151855, 1.7672336101531982, 4.751262664794922, 5.655081272125244], [9.161205291748047, 0.0, 0.0, 6.293247222900391, 5.062455654144287, 17.131502151489258, 5.824460029602051, 0.0, 6.123909950256348, 2.2132086753845215, 0.0], [11.377362251281738, 12.19957160949707, 9.384454727172852, 12.454681396484375, 7.2513957023620605, 16.96634292602539, 5.163857460021973, 7.056906700134277, 12.370529174804688, 11.986296653747559, 5.711897850036621], [6.608518123626709, 7.931705951690674, 5.037957191467285, 11.4594087600708, 12.129230499267578, 16.938661575317383, 6.752106189727783, 8.50336742401123, 2.9066689014434814, 2.5467257499694824, 5.9803690910339355], [3.916548490524292, 8.22603702545166, 1.9202461242675781, 15.043573379516602, 11.077847480773926, 16.799394607543945, 7.811262607574463, 10.712005615234375, 7.708284378051758, 3.356154680252075, 6.990501880645752]]"
12042,"[[329, 2048, 1936, 812, 783, 290, 618, 339, 5399, 262, 31112]]","[[4.782832622528076, 4.06578254699707, 0.0, 2.796375036239624, 3.7430763244628906, 17.545894622802734, 10.381242752075195, 0.0, 0.0, 0.0, 0.0]]"
12110,"[[27546, 2823, 44348, 4176, 7504, 13, 2354], [7475, 284, 257, 1271, 286, 661, 8512, 284, 307, 257, 22298], [287, 2297, 18531, 319, 2362, 13, 807, 11, 257, 22598, 5395], [464, 8030, 29220, 287, 17322, 373, 717, 27771, 8972, 706, 4829], [351, 262, 3988, 290, 2277, 257, 1097], [983, 314, 1053, 3111, 319, 13, 7994, 2063, 257, 614, 2084]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 4.034548759460449, 0.0], [0.0, 1.7875505685806274, 0.0, 0.0, 0.0, 3.4130773544311523, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.8403918743133545, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.9206572771072388, 2.8236520290374756, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.181411862373352, 0.3216444253921509, 0.0, 2.0807580947875977, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.079089641571045, 0.0, 0.0, 0.0, 0.0, 0.0]]"
12918,"[[198, 39190, 685, 4370, 2361, 198]]","[[1.1257007122039795, 0.933194100856781, 1.083242654800415, 0.7844927906990051, 0.7409372329711914, 1.5798404216766357]]"
13517,"[[13307, 531, 262, 15393, 373, 366, 37121, 257, 3621, 4019, 400]]","[[0.503212034702301, 0.4047335088253021, 0.8134099245071411, 0.5002927184104919, 0.8636693358421326, 1.122209906578064, 0.7355827689170837, 0.8119557499885559, 0.6259608864784241, 0.5301105380058289, 0.5383304357528687]]"
14031,"[[379, 32217, 338, 4171, 8137, 287, 30624, 45656, 543, 373, 2077]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 33.518611907958984, 0.0, 0.0, 0.0, 0.0, 0.0]]"
14340,"[[5049, 14, 6633, 5382, 17869, 9995, 1098, 85, 5049, 14, 6633], [257, 1588, 1074, 286, 4047, 10617, 11, 3938, 11971, 5186, 1547], [3624, 12, 38668, 2278, 2168, 11, 422, 7516, 45277, 447, 247], [10553, 13, 632, 1233, 7657, 6702, 1248, 4, 58, 22, 60], [16384, 26742, 8, 286, 23326, 16890, 2018, 351, 11, 393, 3031], [286, 5931, 290, 12278, 9109, 284, 4695, 11, 475, 832, 20230]]","[[0.0, 4.608081340789795, 4.642877101898193, 0.0, 9.369474411010742, 21.485095977783203, 5.7136993408203125, 11.422853469848633, 4.982973098754883, 2.9072518348693848, 9.357870101928711], [12.582160949707031, 9.320624351501465, 3.6825485229492188, 16.402894973754883, 9.166290283203125, 19.98409652709961, 15.566261291503906, 7.904743194580078, 15.379776000976562, 0.5464431643486023, 11.391965866088867], [0.0, 0.0, 8.144954681396484, 3.291407585144043, 12.438545227050781, 19.30891990661621, 3.6115617752075195, 0.0, 0.0, 0.0, 0.0], [6.227957248687744, 6.413738250732422, 11.814969062805176, 0.9659053683280945, 13.091833114624023, 19.044452667236328, 0.0, 0.0, 0.0, 0.0, 0.0], [4.186336040496826, 4.835765361785889, 10.582293510437012, 3.622108221054077, 0.0, 18.73491859436035, 0.0, 5.523379802703857, 0.286554217338562, 11.747598648071289, 0.0], [9.30516242980957, 4.404967784881592, 5.403616428375244, 5.849926948547363, 3.2168357372283936, 18.125097274780273, 5.512889862060547, 10.970064163208008, 8.129297256469727, 0.0, 0.0]]"
15188,"[[284, 302, 22179, 33644, 25018, 319, 3321, 198], [338, 7072, 11, 1775, 994, 319, 3321, 11, 2901, 767, 11], [5866, 16978, 389, 407, 510, 284, 2310, 301, 4289, 5423, 13], [3733, 290, 31561, 48377, 27312, 319, 2365, 13, 1679, 379, 262], [284, 7137, 11, 373, 27546, 2823, 3321, 13, 471, 2781, 347]]","[[0.0, 0.0, 0.0, 0.0, 16.767274856567383, 42.622825622558594, 0.0, 0.0], [0.6243792772293091, 0.0, 0.0, 0.0, 0.6007329225540161, 40.39137268066406, 0.0, 13.148015022277832, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 40.12985610961914, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0368928909301758, 4.481222152709961, 0.0, 0.0, 31.2178955078125, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 31.05013656616211, 0.0, 0.0, 0.0, 0.0, 0.0]]"
15235,"[[5193, 1411, 286, 1605, 2444, 547, 13, 198, 198, 3198, 287], [198, 38897, 910, 42073, 22571, 389, 1884, 6692, 284, 262, 1263], [15472, 20150, 13, 20432, 1321, 318, 287, 262, 7788, 5064, 20150], [587, 881, 2793, 11, 1022, 362, 13, 20, 290, 513, 13], [15100, 11566, 379, 31561, 287, 262, 3594, 7968, 286, 49927, 13], [12078, 286, 14013, 5465, 6741, 389, 852, 4054, 416, 1644, 11]]","[[27.651611328125, 25.470417022705078, 33.01239776611328, 28.5952205657959, 29.754127502441406, 43.19441604614258, 31.518218994140625, 16.82746696472168, 29.212289810180664, 26.985836029052734, 22.666767120361328], [32.95391845703125, 31.492462158203125, 30.318634033203125, 33.76066589355469, 39.6401252746582, 42.920738220214844, 35.69111251831055, 26.731388092041016, 40.11417770385742, 34.50644302368164, 32.02518081665039], [34.655189514160156, 31.687170028686523, 35.309661865234375, 29.548385620117188, 31.296998977661133, 42.39441680908203, 32.90153503417969, 34.81697082519531, 26.4068603515625, 28.713687896728516, 30.64293670654297], [22.795665740966797, 17.636550903320312, 22.861074447631836, 20.895090103149414, 31.227270126342773, 42.315738677978516, 23.933298110961914, 39.09367752075195, 25.418498992919922, 40.674522399902344, 23.57623863220215], [29.490846633911133, 35.416282653808594, 30.976499557495117, 31.16938018798828, 33.60280990600586, 41.07659912109375, 31.54277801513672, 30.40339469909668, 33.13320541381836, 29.762725830078125, 32.87862014770508], [26.271713256835938, 30.860584259033203, 23.326457977294922, 28.600048065185547, 30.104061126708984, 40.611427307128906, 32.033302307128906, 23.335525512695312, 27.013872146606445, 27.454835891723633, 29.54983139038086]]"
15367,"[[257, 22298, 13, 198, 198, 32, 2184], [351, 262, 2184, 11, 11334, 257, 27138, 286, 262], [40873, 12, 44928, 67, 12, 69, 23, 68, 21]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 1.2639501094818115, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.18280190229415894, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.14459115266799927, 0.0, 0.0, 0.0]]"
15859,"[[1505, 685, 4370, 2361, 198, 198, 33, 418, 18142, 290, 34321], [1022, 362, 13, 20, 290, 513, 13, 19, 1411, 49993, 11], [705, 944, 680, 6, 290, 705, 5606, 19655, 6, 290, 345], [37, 11262, 5357, 7102, 28290, 28495, 25, 27433, 2705, 4691, 4771], [13, 317, 2472, 6073, 1411, 366, 11576, 306, 1, 393, 366], [319, 2485, 4200, 561, 423, 597, 1245, 319, 34807, 2485, 3685]]","[[14.977457046508789, 16.34922218322754, 9.15371322631836, 19.59126091003418, 24.183570861816406, 28.601669311523438, 19.326704025268555, 18.50527572631836, 17.135581970214844, 20.004344940185547, 21.55605697631836], [14.611700057983398, 15.182106018066406, 8.233954429626465, 13.25014877319336, 1.953028678894043, 27.96968650817871, 10.832252502441406, 23.782302856445312, 22.26498794555664, 19.650510787963867, 20.93695831298828], [18.69896697998047, 18.416173934936523, 17.167259216308594, 11.624799728393555, 10.29211711883545, 27.49318504333496, 15.731865882873535, 17.463943481445312, 9.53248405456543, 7.1916608810424805, 10.938848495483398], [16.67049217224121, 18.06890869140625, 14.677736282348633, 13.81126594543457, 15.215413093566895, 27.415027618408203, 19.272628784179688, 17.08514976501465, 18.104969024658203, 22.131179809570312, 21.68639373779297], [17.630090713500977, 16.4821834564209, 13.209623336791992, 14.886528968811035, 17.923643112182617, 26.261507034301758, 25.682147979736328, 19.828866958618164, 18.897994995117188, 9.919293403625488, 21.848983764648438], [16.539871215820312, 12.632157325744629, 13.170753479003906, 18.505016326904297, 26.045921325683594, 26.190690994262695, 14.706014633178711, 19.09897232055664, 20.137296676635742, 15.066147804260254, 12.313041687011719]]"
16167,"[[15061, 88, 3303, 13, 198, 198, 9627, 286, 345, 2877, 287], [10503, 1323, 14693, 13, 198, 198, 45, 16448, 34763, 262, 3439], [1499, 338, 7327, 13, 198, 198, 6610, 3052, 11], [32173, 290, 6947, 36047, 198, 198, 6132, 21761, 5323, 393, 2604], [3675, 4875, 19247, 13, 198, 198, 464, 28157, 2767, 925, 257], [11, 881, 517, 13, 198, 198, 3886, 262, 938]]","[[0.0, 0.0, 0.0, 0.0, 2.1360256671905518, 33.16342544555664, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 27.34092903137207, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 24.58909034729004, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.9281203746795654, 23.620885848999023, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 23.588979721069336, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.795154571533203, 0.0, 0.0, 0.0]]"
16296,"[[14024, 355, 257, 16052, 13, 16126, 2439, 349, 641, 4106], [11, 475, 329, 607, 26150, 13, 32854, 2921, 4082, 284, 257], [4763, 531, 287, 2184, 3635, 13, 464, 3117, 18484, 3892, 4058], [319, 9190, 338, 3596, 5041, 1757, 10018, 2040, 8654, 1306, 198]]","[[0.0, 0.0, 0.0, 0.0, 40.20399475097656, 46.80533981323242, 0.0, 0.0, 0.0, 0.0], [2.0769741535186768, 2.779750347137451, 0.0, 0.0, 0.0, 30.375890731811523, 18.336807250976562, 3.40260910987854, 0.0, 0.0, 0.0], [0.0, 0.4180392026901245, 0.4906684160232544, 0.0, 0.0, 24.282461166381836, 1.4495244026184082, 5.371538162231445, 0.0, 0.0, 0.0], [0.0, 0.0, 0.4661926031112671, 0.0, 0.0, 21.944482803344727, 11.26545524597168, 0.0, 0.0, 0.0, 0.0]]"
16417,"[[307, 8389, 416, 350, 8763, 357, 49138, 14014, 364, 4041, 8], [318, 22961, 350, 368, 11, 329, 15644, 5518, 1072, 9142, 13], [8599, 2253, 11, 7931, 1869, 290, 24346, 6902, 912, 656, 465], [307, 355, 4050, 355, 32043, 357, 1930, 270, 1313, 25592, 16667], [41213, 447, 247, 5396, 357, 3955, 47, 4537, 8, 422, 287], [3815, 3585, 284, 511, 1853, 5984, 47, 13, 1881, 286, 262]]","[[0.0, 0.0, 0.0, 0.0, 0.25723519921302795, 59.717288970947266, 1.2843574285507202, 0.0, 0.0, 4.955965518951416, 2.9223287105560303], [2.051276206970215, 0.15788871049880981, 4.110966205596924, 0.4533696174621582, 4.801983833312988, 52.039794921875, 7.235236167907715, 0.19018025696277618, 0.0, 0.0, 8.70982837677002], [0.0, 0.0, 0.0, 15.229741096496582, 0.0, 45.31401824951172, 31.464405059814453, 5.998231410980225, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.36701712012290955, 0.0, 42.505462646484375, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.5438743829727173, 0.6210569739341736, 11.012590408325195, 40.869590759277344, 21.09261131286621, 0.2683076858520508, 0.40567973256111145, 2.4811646938323975, 1.0094355344772339], [0.0, 0.9344155788421631, 1.1758582592010498, 1.8912250995635986, 4.112960338592529, 39.91337585449219, 0.38856470584869385, 0.0, 0.0, 0.0, 0.0]]"
17117,"[[19605, 625, 262, 938, 614, 11, 262, 16777, 4452, 1139, 13], [25, 262, 886, 318, 1474, 13, 198, 198, 32, 1178, 812], [5756, 447, 247, 82, 2221, 416, 2282, 428, 318, 257, 1621], [467, 11081, 4159, 4151, 16079, 13, 770, 318, 5000, 616, 898], [477, 7612, 286, 465, 32260, 13, 2399, 3173, 286, 3189, 329], [17795, 674, 8701, 289, 5500, 13, 843, 356, 447, 247, 303]]","[[0.9752607345581055, 1.0440539121627808, 1.3870277404785156, 1.5932966470718384, 1.6754319667816162, 5.149953842163086, 2.8340325355529785, 0.18029531836509705, 1.1662251949310303, 1.297623634338379, 2.592240810394287], [3.4426848888397217, 3.090017795562744, 0.09196081757545471, 1.3917855024337769, 0.6990896463394165, 4.971715450286865, 2.5041346549987793, 2.8480348587036133, 1.2753418684005737, 0.70988929271698, 0.0], [0.7779871821403503, 2.2548410892486572, 1.155332326889038, 1.7702239751815796, 1.5411807298660278, 4.939112663269043, 1.2053109407424927, 0.0, 2.7923786640167236, 2.4777610301971436, 0.48200568556785583], [0.0, 0.0, 1.0399374961853027, 1.9371578693389893, 1.7843791246414185, 4.928544044494629, 3.174553632736206, 2.616954803466797, 0.0, 0.9279898405075073, 1.0148143768310547], [1.0390876531600952, 1.0727912187576294, 1.1361908912658691, 1.5569970607757568, 1.1948816776275635, 4.920230388641357, 1.3360698223114014, 0.0, 1.900147557258606, 0.7674497365951538, 2.006113290786743], [1.1061023473739624, 2.060915470123291, 0.3003244698047638, 1.4512882232666016, 0.16561627388000488, 4.899708271026611, 2.4358043670654297, 2.835308074951172, 2.1083076000213623, 1.014251947402954, 3.302682638168335]]"
17279,"[[88, 2318, 338, 5415, 42498, 286, 2026, 661, 532, 287, 1295], [262, 11695, 357, 469, 8471, 11, 1107, 10091, 614, 286, 4722], [607, 11762, 319, 262, 14147, 1088, 513, 25, 1270, 279, 13], [925, 257, 21933, 329, 262, 31543, 1029, 12, 437, 5059, 4572], [7835, 4564, 5115, 6405, 1842, 11, 4497, 279, 17117, 11, 290], [6154, 4367, 326, 262, 1893, 373, 4478, 517, 5806, 290, 11626]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 4.154685974121094, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.4871203899383545, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 3.1533517837524414, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.711169719696045, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.406975030899048, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.044385090470314026, 1.4865875244140625, 0.4060555398464203, 2.2102255821228027, 0.5921425819396973, 0.30704498291015625, 0.0, 0.0, 0.0]]"
17319,"[[14, 6633, 5382, 17869, 9995, 1098, 85, 5049, 14, 6633, 5382], [2166, 286, 262, 1683, 83, 756, 85, 9073, 319, 3635, 284]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 53.70752716064453, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 3.4180777072906494, 7.515920639038086, 0.0, 0.0, 53.22771453857422, 0.0, 0.0, 0.0, 2.364304542541504, 0.0]]"
17772,"[[306, 3562, 987, 12706, 329, 11070, 389, 3492, 379, 262, 20243], [12, 15017, 5302, 48734, 5866, 16978, 389, 407, 510, 284, 2310], [250, 25991, 262, 749, 1593, 2239, 356, 447, 247, 260, 2263], [198, 198, 38328, 45408, 3332, 866, 287, 2166, 286, 262, 1683]]","[[0.0, 4.713803768157959, 0.0, 22.901647567749023, 12.1857328414917, 29.3210391998291, 0.03548029065132141, 8.71579647064209, 0.0, 0.0, 23.912656784057617], [0.0, 0.0, 0.0, 0.0, 0.0, 24.892810821533203, 14.864335060119629, 0.0, 0.0, 12.672638893127441, 0.0], [0.0, 0.0, 10.97793197631836, 7.670508861541748, 12.303586959838867, 24.663551330566406, 5.368651390075684, 0.0, 0.0, 0.3582884669303894, 0.0], [0.0, 0.0, 0.0, 0.7034943699836731, 10.165563583374023, 23.632770538330078, 0.0, 0.0, 0.0, 15.2228364944458, 0.0]]"
18012,"[[655, 428, 640, 286, 262, 614, 11, 475, 477, 614, 890], [11, 262, 584, 468, 284, 4425, 13, 3926, 18204, 4975, 11], [286, 1111, 4236, 319, 530, 1517, 25, 262, 886, 318, 1474], [286, 649, 532, 290, 1690, 44207, 532, 2842, 284, 3613, 1637], [465, 717, 12, 1941, 45424, 2444, 30740, 12, 73, 36825, 287], [11, 290, 6771, 286, 477, 19063, 1254, 257, 46908, 9839, 284]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 8.340804100036621, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 2.2804465293884277, 0.0, 0.0, 8.328749656677246, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 4.137787818908691, 0.0, 0.739842414855957, 0.0, 8.138775825500488, 0.0, 2.7196764945983887, 0.0, 0.4159053564071655, 0.0], [0.0, 3.2448575496673584, 0.0, 0.0, 0.6962830424308777, 7.999175548553467, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 7.68907356262207, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 7.615272521972656, 0.0, 0.0, 0.0, 0.0, 0.0]]"
18106,"[[5371, 1966, 29892, 26722, 5926, 357, 35, 11012, 8, 9369, 29628], [4957, 23174, 16334, 2258, 1589, 3180, 35, 625, 663, 37583, 351]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 63.06687927246094, 24.69630241394043, 0.0, 1.277043342590332, 0.0, 0.0], [0.3846370279788971, 0.0, 0.0, 0.0, 0.0, 55.46187210083008, 0.0, 0.0, 0.0, 0.0, 0.0]]"
18258,"[[198, 198, 1639, 32638, 11, 314, 32638, 11, 356, 477, 32638], [20245, 700, 3173, 674, 21143, 393, 262, 835, 356, 547, 7817], [649, 9512, 13, 554, 1339, 345, 423, 407, 2982, 11, 994], [3452, 1964, 40003, 2058, 287, 257, 1598, 7309, 9294, 351, 257], [45, 395, 992, 287, 30597, 338, 2266, 12, 2971, 4783, 287], [9051, 16043, 13, 6102, 1083, 9051, 37577, 13, 2692, 468, 257]]","[[18.01803970336914, 13.033087730407715, 19.373868942260742, 20.895864486694336, 23.776561737060547, 23.86116600036621, 19.106700897216797, 18.794076919555664, 17.43938636779785, 17.58404541015625, 14.838674545288086], [17.899267196655273, 15.643380165100098, 16.31730079650879, 21.58127212524414, 15.589778900146484, 22.570941925048828, 19.72492027282715, 15.677215576171875, 19.923192977905273, 17.711801528930664, 12.664165496826172], [15.026459693908691, 13.489588737487793, 14.252006530761719, 18.001445770263672, 10.608363151550293, 22.520151138305664, 18.228925704956055, 17.233797073364258, 12.535990715026855, 11.500273704528809, 16.623111724853516], [15.908790588378906, 12.952360153198242, 12.384038925170898, 15.175270080566406, 21.41214370727539, 22.41935157775879, 17.13503646850586, 14.23239803314209, 11.138201713562012, 17.62017059326172, 20.17293930053711], [14.719432830810547, 19.13494110107422, 11.546069145202637, 15.377568244934082, 20.743194580078125, 22.387651443481445, 19.088354110717773, 16.29920196533203, 14.313447952270508, 15.58989143371582, 20.109521865844727], [18.840702056884766, 16.27323341369629, 14.114869117736816, 19.366817474365234, 15.641972541809082, 22.346010208129883, 13.24043083190918, 15.95098876953125, 19.312734603881836, 20.369630813598633, 20.722251892089844]]"
18400,"[[465, 1218, 23166, 11, 290, 281, 6754, 1109, 326, 8732, 2486], [8571, 1412, 257, 1200, 351, 257, 4159, 318, 783, 3867, 832], [351, 8431, 13777, 11, 290, 262, 44333, 14408, 290, 523, 319], [750, 262, 976, 1517, 851, 691, 287, 257, 881, 517, 13206], [286, 3288, 6356, 784, 351, 262, 1104, 286, 7516, 21450, 2241], [1702, 262, 2260, 24577, 13, 1375, 635, 4054, 734, 584, 5254]]","[[8.134570121765137, 5.836019515991211, 6.609240531921387, 12.978005409240723, 18.944440841674805, 21.330968856811523, 18.284006118774414, 13.842684745788574, 21.1098575592041, 8.406560897827148, 11.502799987792969], [4.4427666664123535, 13.593019485473633, 14.718864440917969, 12.658639907836914, 15.865594863891602, 19.227643966674805, 16.264617919921875, 3.227550745010376, 0.0, 3.0763213634490967, 8.090123176574707], [5.288853645324707, 6.648693561553955, 2.127959966659546, 3.7375411987304688, 11.819087982177734, 17.70767593383789, 7.464664459228516, 6.428054332733154, 5.615159034729004, 3.056835651397705, 1.472773790359497], [4.87945032119751, 11.682605743408203, 5.111565589904785, 7.929666042327881, 9.899179458618164, 17.699281692504883, 16.470827102661133, 10.172561645507812, 10.847689628601074, 4.323156833648682, 7.057117938995361], [9.58553409576416, 6.175666332244873, 7.747520923614502, 12.397605895996094, 15.131914138793945, 17.46504783630371, 0.0, 5.373318195343018, 0.0, 4.598793983459473, 6.520854473114014], [9.083839416503906, 9.109139442443848, 2.527073860168457, 7.886574745178223, 12.621304512023926, 16.982458114624023, 12.1765718460083, 7.8504252433776855, 9.332386016845703, 5.470926284790039, 9.145752906799316]]"
19038,"[[198, 198, 20854, 768, 198, 198, 1135, 3342, 287, 262, 5410]]","[[5.271695137023926, 21.066001892089844, 13.237798690795898, 7.904226779937744, 17.299524307250977, 30.963205337524414, 23.971025466918945, 15.206954002380371, 16.75391960144043, 18.518606185913086, 4.769443035125732]]"
19122,"[[262, 1406, 78, 13980, 71, 3733, 290, 31561, 48377, 27312, 319], [2793, 11, 1022, 362, 13, 20, 290, 513, 13, 19, 1411], [1111, 4806, 322, 945, 13, 785, 290, 16999, 11397, 13, 785], [12, 6230, 19122, 1022, 35774, 3762, 290, 5027, 265, 42391, 323], [283, 11, 7806, 24701, 21141, 11, 290, 7778, 259, 18914, 532], [290, 1944, 364, 11, 1111, 649, 290, 1468, 11, 481, 307]]","[[0.0, 0.0, 0.16510459780693054, 0.0, 0.0, 26.42559242248535, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 18.66353416442871, 0.0, 25.73491668701172, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 12.973045349121094, 0.0, 24.169628143310547, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 21.99821662902832, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 16.10420036315918, 21.372039794921875, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 20.737884521484375, 0.0, 0.0, 0.0, 0.0, 0.0]]"
19209,"[[547, 1043, 319, 262, 7022, 11, 617, 286, 543, 423, 1201], [11, 475, 262, 6591, 2685, 318, 691, 1107, 6942, 329], [16812, 7224, 262, 1730, 355, 407, 691], [514, 319, 14437, 523, 356, 460, 4074, 428, 7427, 983], [13, 3244, 612, 389, 617, 326, 1986, 262, 30496, 4876, 286], [12, 11110, 1112, 784, 481, 11, 1864, 284, 428, 4578, 11]]","[[10.99164867401123, 3.8349452018737793, 0.0, 0.0, 3.025151491165161, 13.305977821350098, 4.322310924530029, 0.0, 8.485529899597168, 4.759299278259277, 1.514641523361206], [6.949156284332275, 1.4225902557373047, 0.7908636927604675, 0.0, 0.0, 9.852155685424805, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 4.634188652038574, 9.660270690917969, 0.0], [0.0, 0.0, 0.0, 0.0, 2.426820755004883, 8.520938873291016, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.998725414276123, 8.30009937286377, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 4.164347171783447, 7.671103477478027, 7.951364994049072, 0.0, 0.0, 0.0, 0.0, 4.155606269836426]]"
19745,"[[284, 257, 2277, 12, 392, 12, 5143, 3735, 1483, 284, 2859]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 58.13356399536133, 0.0, 0.0, 0.0, 0.0, 0.0]]"
19832,"[[50241, 31623, 64, 198, 198, 1135, 4499, 1909, 326, 262, 4697]]","[[0.0, 24.97171401977539, 18.77471923828125, 23.272764205932617, 26.130712509155273, 57.641868591308594, 37.91851043701172, 28.42074966430664, 29.169282913208008, 26.79306411743164, 30.82515525817871]]"
