Dimension Index,Top-Activating Contexts,Context Activations
6550,"[[15269, 357, 34]]","[[142.2654571533203, 0.9204128980636597, 0.0]]"
6551,"[[15269, 357, 34]]","[[83.45326232910156, 1.0332461595535278, 0.2756803035736084]]"
6552,"[[15269, 357, 34]]","[[3.9037539958953857, 0.4718252122402191, 0.4063493013381958]]"
6553,"[[15269, 357, 34]]","[[95.15231323242188, 1.8811312913894653, 0.0]]"
6554,"[[15269, 357, 34]]","[[116.20632934570312, 0.29850152134895325, 0.0]]"
6555,"[[15269, 357, 34]]","[[15.261185646057129, 1.1756007671356201, 1.1012048721313477]]"
6556,"[[15269, 357, 34]]","[[148.3710174560547, 0.0, 0.0]]"
6557,"[[15269, 357, 34]]","[[89.00907897949219, 0.1624603420495987, 0.0]]"
6558,"[[15269, 357, 34]]","[[117.43048095703125, 0.27092254161834717, 0.0]]"
6560,"[[15269, 357, 34]]","[[0.0, 0.40503767132759094, 0.38780421018600464]]"
6561,"[[15269, 357, 34]]","[[104.11192321777344, 0.5894840955734253, 0.0]]"
6562,"[[15269, 357, 34]]","[[153.41200256347656, 0.6565561890602112, 0.04935859143733978]]"
6563,"[[15269, 357, 34]]","[[151.2854766845703, 0.3268454074859619, 0.0]]"
6564,"[[15269, 357, 34]]","[[93.17391204833984, 0.0, 0.0]]"
6565,"[[15269, 357, 34]]","[[90.09398651123047, 0.0, 0.0]]"
6566,"[[15269, 357, 34]]","[[87.46562957763672, 0.055896446108818054, 0.4256686866283417]]"
6567,"[[15269, 357, 34]]","[[110.36964416503906, 0.0, 0.0]]"
6568,"[[15269, 357, 34]]","[[144.3226318359375, 4.593878269195557, 0.274127721786499]]"
6570,"[[15269, 357, 34]]","[[111.4095687866211, 0.0, 0.0]]"
6571,"[[15269, 357, 34]]","[[105.82176971435547, 0.0, 0.0]]"
6572,"[[15269, 357, 34]]","[[169.83360290527344, 0.0, 0.0]]"
6573,"[[15269, 357, 34]]","[[99.50440216064453, 0.0, 0.0]]"
6574,"[[15269, 357, 34]]","[[114.27839660644531, 0.0, 2.100714683532715]]"
6575,"[[15269, 357, 34]]","[[110.53978729248047, 0.0, 0.0]]"
6576,"[[15269, 357, 34]]","[[124.63340759277344, 2.756265640258789, 0.0]]"
6577,"[[15269, 357, 34]]","[[166.23370361328125, 3.8829994201660156, 0.0]]"
6578,"[[15269, 357, 34]]","[[384.5613098144531, 0.0, 0.0]]"
6579,"[[15269, 357, 34]]","[[149.03387451171875, 0.49027687311172485, 0.765629231929779]]"
6580,"[[15269, 357, 34]]","[[150.922607421875, 0.0, 0.0]]"
6581,"[[15269, 357, 34]]","[[148.7383270263672, 0.0, 0.0]]"
6582,"[[15269, 357, 34]]","[[148.99424743652344, 0.974780797958374, 0.0]]"
6583,"[[15269, 357, 34]]","[[171.15093994140625, 0.0, 0.0]]"
6584,"[[15269, 357, 34]]","[[119.08966064453125, 1.9610521793365479, 0.0]]"
6585,"[[15269, 357, 34]]","[[167.71206665039062, 0.41346967220306396, 4.308587074279785]]"
6587,"[[15269, 357, 34]]","[[115.18377685546875, 0.14206695556640625, 0.0]]"
6588,"[[15269, 357, 34]]","[[182.8564453125, 0.0, 0.0]]"
6589,"[[15269, 357, 34]]","[[114.86463928222656, 0.22578755021095276, 0.0]]"
6590,"[[15269, 357, 34]]","[[150.2618408203125, 0.0, 0.0]]"
6591,"[[15269, 357, 34]]","[[145.06698608398438, 0.0, 0.0]]"
6592,"[[15269, 357, 34]]","[[114.66890716552734, 0.0, 0.0]]"
6593,"[[15269, 357, 34]]","[[0.0, 0.15004591643810272, 0.32051974534988403]]"
6594,"[[15269, 357, 34]]","[[5.246236324310303, 0.0, 0.0]]"
6595,"[[15269, 357, 34]]","[[127.88452911376953, 0.0, 0.0]]"
6596,"[[15269, 357, 34]]","[[136.25799560546875, 0.0, 0.0]]"
6597,"[[15269, 357, 34]]","[[12.092055320739746, 0.5039098858833313, 0.25741490721702576]]"
6598,"[[15269, 357, 34]]","[[149.1727294921875, 0.7340361475944519, 0.0]]"
6599,"[[15269, 357, 34]]","[[148.78692626953125, 0.0, 0.0]]"
6601,"[[15269, 357, 34]]","[[113.81224060058594, 0.400704026222229, 0.0]]"
6602,"[[15269, 357, 34]]","[[147.38587951660156, 2.8077590465545654, 0.0]]"
6603,"[[15269, 357, 34]]","[[168.63526916503906, 0.5523248910903931, 0.0]]"
6604,"[[15269, 357, 34]]","[[130.25494384765625, 0.0, 0.0]]"
6605,"[[15269, 357, 34]]","[[174.0607452392578, 3.904534101486206, 0.0]]"
6606,"[[15269, 357, 34]]","[[136.734130859375, 2.304751396179199, 0.0]]"
6607,"[[15269, 357, 34]]","[[159.0762176513672, 0.0, 0.0]]"
6608,"[[15269, 357, 34]]","[[192.8214874267578, 0.0, 0.0]]"
6609,"[[15269, 357, 34]]","[[234.09446716308594, 0.0, 0.0]]"
6610,"[[15269, 357, 34]]","[[140.49058532714844, 0.0, 0.0]]"
6612,"[[15269, 357, 34]]","[[140.3784637451172, 0.0, 0.0]]"
6613,"[[15269, 357, 34]]","[[180.1203155517578, 0.0, 0.0]]"
6614,"[[15269, 357, 34]]","[[154.81039428710938, 5.570319652557373, 4.405773162841797]]"
6615,"[[15269, 357, 34]]","[[148.5417938232422, 2.5205204486846924, 1.5632246732711792]]"
6617,"[[15269, 357, 34]]","[[113.07520294189453, 0.0, 0.0]]"
6618,"[[15269, 357, 34]]","[[124.07332611083984, 0.0, 0.0]]"
6619,"[[15269, 357, 34]]","[[130.83786010742188, 3.1755809783935547, 5.12944221496582]]"
6620,"[[15269, 357, 34]]","[[128.388427734375, 0.0, 0.0]]"
6621,"[[15269, 357, 34]]","[[175.154296875, 1.5959336757659912, 0.0]]"
6622,"[[15269, 357, 34]]","[[0.0, 0.5529028177261353, 0.33300650119781494]]"
6623,"[[15269, 357, 34]]","[[166.99192810058594, 1.1761057376861572, 0.0]]"
6625,"[[15269, 357, 34]]","[[121.49618530273438, 1.0168395042419434, 1.605423927307129]]"
6626,"[[15269, 357, 34]]","[[108.01020812988281, 0.0, 0.0]]"
6627,"[[15269, 357, 34]]","[[124.54297637939453, 0.0, 0.0]]"
6628,"[[15269, 357, 34]]","[[9.279060363769531, 0.03708748519420624, 0.0920347198843956]]"
6629,"[[15269, 357, 34]]","[[160.68003845214844, 0.0, 0.0]]"
6630,"[[15269, 357, 34]]","[[163.65945434570312, 0.7856362462043762, 0.0]]"
6631,"[[15269, 357, 34]]","[[163.59193420410156, 5.6502909660339355, 2.88161563873291]]"
6632,"[[15269, 357, 34]]","[[186.03245544433594, 3.183295965194702, 1.7441370487213135]]"
6633,"[[15269, 357, 34]]","[[218.39170837402344, 0.6327627897262573, 0.0]]"
6634,"[[15269, 357, 34]]","[[110.91372680664062, 0.0, 0.0]]"
6636,"[[15269, 357, 34]]","[[125.93953704833984, 0.0, 0.0]]"
6637,"[[15269, 357, 34]]","[[177.736083984375, 0.0, 0.0]]"
6638,"[[15269, 357, 34]]","[[104.9798812866211, 0.0, 0.0]]"
6639,"[[15269, 357, 34]]","[[167.1708984375, 1.3000987768173218, 5.287995338439941]]"
6640,"[[15269, 357, 34]]","[[80.78117370605469, 0.0, 0.0]]"
6641,"[[15269, 357, 34]]","[[150.10264587402344, 0.0, 0.0]]"
6642,"[[15269, 357, 34]]","[[146.8917694091797, 2.537276268005371, 0.0]]"
6643,"[[15269, 357, 34]]","[[122.5007553100586, 0.0, 0.0]]"
6644,"[[15269, 357, 34]]","[[172.380126953125, 1.918064832687378, 0.0]]"
6645,"[[15269, 357, 34]]","[[118.80520629882812, 0.0, 0.0]]"
6646,"[[15269, 357, 34]]","[[156.5116424560547, 3.4768152236938477, 2.707900047302246]]"
6647,"[[15269, 357, 34]]","[[121.63875579833984, 0.0, 0.0]]"
6648,"[[15269, 357, 34]]","[[141.8694610595703, 0.0, 0.0]]"
6649,"[[15269, 357, 34]]","[[146.09378051757812, 0.0, 0.0]]"
6650,"[[15269, 357, 34]]","[[210.75469970703125, 0.0, 0.0]]"
6651,"[[15269, 357, 34]]","[[165.59329223632812, 0.0, 0.0]]"
6652,"[[15269, 357, 34]]","[[165.96087646484375, 1.54811692237854, 0.0]]"
6653,"[[15269, 357, 34]]","[[167.8842315673828, 1.6710550785064697, 0.0]]"
6654,"[[15269, 357, 34]]","[[124.6010513305664, 0.0, 0.0]]"
6656,"[[15269, 357, 34]]","[[5.62332010269165, 0.771038293838501, 0.8332206606864929]]"
6657,"[[15269, 357, 34]]","[[111.39984130859375, 0.0, 0.0]]"
6658,"[[15269, 357, 34]]","[[145.70904541015625, 4.7415008544921875, 0.25819188356399536]]"
6659,"[[15269, 357, 34]]","[[161.5684814453125, 0.0, 0.0]]"
6660,"[[15269, 357, 34]]","[[126.91461944580078, 0.0, 0.0]]"
6661,"[[15269, 357, 34]]","[[330.8982849121094, 3.7372748851776123, 3.745544195175171]]"
6662,"[[15269, 357, 34]]","[[113.46760559082031, 0.7709590792655945, 0.0]]"
6663,"[[15269, 357, 34]]","[[125.05396270751953, 0.5154703259468079, 0.0]]"
6664,"[[15269, 357, 34]]","[[141.41458129882812, 1.4182820320129395, 0.0]]"
6665,"[[15269, 357, 34]]","[[123.76275634765625, 0.0, 0.0]]"
6666,"[[15269, 357, 34]]","[[163.2078399658203, 0.0, 0.0]]"
6668,"[[15269, 357, 34]]","[[147.38531494140625, 0.0, 0.0]]"
6669,"[[15269, 357, 34]]","[[0.0, 0.11987780034542084, 0.0]]"
6670,"[[15269, 357, 34]]","[[0.5645934343338013, 0.2016812115907669, 0.24831385910511017]]"
6671,"[[15269, 357, 34]]","[[182.86293029785156, 0.013979792594909668, 0.0]]"
6672,"[[15269, 357, 34]]","[[104.87181091308594, 0.0, 0.0]]"
6673,"[[15269, 357, 34]]","[[154.92958068847656, 0.0, 0.0]]"
6674,"[[15269, 357, 34]]","[[130.89273071289062, 3.4791085720062256, 4.451134204864502]]"
6675,"[[15269, 357, 34]]","[[137.9183807373047, 2.247607469558716, 0.0]]"
6676,"[[15269, 357, 34]]","[[76.35044860839844, 0.0, 0.0]]"
6677,"[[15269, 357, 34]]","[[204.01254272460938, 3.57951021194458, 0.0]]"
6678,"[[15269, 357, 34]]","[[73.08394622802734, 0.0, 0.0]]"
6679,"[[15269, 357, 34]]","[[134.8537139892578, 0.0, 0.0]]"
6680,"[[15269, 357, 34]]","[[102.51813507080078, 0.0, 0.0]]"
6681,"[[15269, 357, 34]]","[[217.67391967773438, 0.0, 0.0]]"
6682,"[[15269, 357, 34]]","[[142.19754028320312, 0.012491106986999512, 0.0]]"
6683,"[[15269, 357, 34]]","[[154.78221130371094, 0.0, 0.0]]"
6684,"[[15269, 357, 34]]","[[162.16177368164062, 0.0, 0.0]]"
6685,"[[15269, 357, 34]]","[[34.9769172668457, 0.0, 0.0]]"
6686,"[[15269, 357, 34]]","[[133.07093811035156, 0.0, 0.0]]"
6687,"[[15269, 357, 34]]","[[89.11610412597656, 0.0, 0.0]]"
6688,"[[15269, 357, 34]]","[[130.48348999023438, 7.20634651184082, 0.3559325337409973]]"
6689,"[[15269, 357, 34]]","[[139.95938110351562, 0.0, 0.0]]"
6690,"[[15269, 357, 34]]","[[111.96980285644531, 0.0, 0.0]]"
6691,"[[15269, 357, 34]]","[[104.68795776367188, 0.6792100667953491, 0.0]]"
6692,"[[15269, 357, 34]]","[[11.050052642822266, 0.0, 0.0]]"
6693,"[[15269, 357, 34]]","[[113.22557067871094, 0.0, 0.0]]"
6694,"[[15269, 357, 34]]","[[143.01614379882812, 1.0433025360107422, 0.0]]"
6695,"[[15269, 357, 34]]","[[114.7677001953125, 0.0, 0.0]]"
6696,"[[15269, 357, 34]]","[[111.18562316894531, 0.0, 0.0]]"
6697,"[[15269, 357, 34]]","[[306.69329833984375, 2.590864658355713, 0.0]]"
6698,"[[15269, 357, 34]]","[[199.32020568847656, 4.115809440612793, 4.334607124328613]]"
6699,"[[15269, 357, 34]]","[[11.490527153015137, 0.4136488437652588, 0.4272763431072235]]"
6700,"[[15269, 357, 34]]","[[165.6616668701172, 7.162820339202881, 5.15365743637085]]"
6701,"[[15269, 357, 34]]","[[160.4512176513672, 0.0, 0.0]]"
6702,"[[15269, 357, 34]]","[[199.715087890625, 0.0, 0.0]]"
6703,"[[15269, 357, 34]]","[[0.0, 0.8524066209793091, 0.9257544279098511]]"
6704,"[[15269, 357, 34]]","[[154.72422790527344, 2.656635284423828, 0.0]]"
6706,"[[15269, 357, 34]]","[[149.42630004882812, 0.0, 0.0]]"
6707,"[[15269, 357, 34]]","[[150.45909118652344, 1.9015097618103027, 0.0]]"
6708,"[[15269, 357, 34]]","[[96.6930160522461, 0.0, 0.0]]"
6709,"[[15269, 357, 34]]","[[134.53787231445312, 0.0, 0.0]]"
6710,"[[15269, 357, 34]]","[[232.9668426513672, 0.0, 0.0]]"
6711,"[[15269, 357, 34]]","[[254.9532928466797, 0.0, 0.05528104305267334]]"
6712,"[[15269, 357, 34]]","[[95.3248291015625, 0.0, 0.0]]"
6713,"[[15269, 357, 34]]","[[96.05182647705078, 0.0, 0.0]]"
6714,"[[15269, 357, 34]]","[[67.76923370361328, 2.0505599975585938, 0.0]]"
6715,"[[15269, 357, 34]]","[[174.11167907714844, 0.0, 2.805211305618286]]"
6716,"[[15269, 357, 34]]","[[184.47926330566406, 0.0, 0.0]]"
6717,"[[15269, 357, 34]]","[[191.58985900878906, 2.3205790519714355, 0.0]]"
6718,"[[15269, 357, 34]]","[[152.06640625, 0.0, 0.0]]"
6719,"[[15269, 357, 34]]","[[91.49671173095703, 0.0, 0.0]]"
6720,"[[15269, 357, 34]]","[[163.59376525878906, 1.121944785118103, 0.0]]"
6721,"[[15269, 357, 34]]","[[138.16094970703125, 0.0, 0.0]]"
6722,"[[15269, 357, 34]]","[[109.69563293457031, 0.0, 0.0]]"
6723,"[[15269, 357, 34]]","[[171.7808837890625, 2.6766133308410645, 2.530414342880249]]"
6724,"[[15269, 357, 34]]","[[178.75697326660156, 0.0, 0.0]]"
6725,"[[15269, 357, 34]]","[[191.2969207763672, 1.015985369682312, 0.0]]"
6726,"[[15269, 357, 34]]","[[175.03768920898438, 0.6179722547531128, 0.0]]"
6727,"[[15269, 357, 34]]","[[142.1778106689453, 0.0, 0.0]]"
6728,"[[15269, 357, 34]]","[[183.19558715820312, 0.0, 0.0]]"
6729,"[[15269, 357, 34]]","[[169.26852416992188, 1.2386664152145386, 0.0]]"
6730,"[[15269, 357, 34]]","[[111.5733413696289, 0.0, 0.0]]"
6731,"[[15269, 357, 34]]","[[104.00902557373047, 0.0, 0.0]]"
6732,"[[15269, 357, 34]]","[[76.66980743408203, 0.0, 0.0]]"
6733,"[[15269, 357, 34]]","[[148.9586944580078, 0.0, 0.0]]"
6734,"[[15269, 357, 34]]","[[155.98826599121094, 3.1669514179229736, 0.0]]"
6735,"[[15269, 357, 34]]","[[145.53109741210938, 0.0, 0.0]]"
6736,"[[15269, 357, 34]]","[[5.679439067840576, 0.28086215257644653, 0.16708983480930328]]"
6737,"[[15269, 357, 34]]","[[149.52122497558594, 0.0, 0.0]]"
6738,"[[15269, 357, 34]]","[[103.93736267089844, 0.6763821840286255, 0.0]]"
6739,"[[15269, 357, 34]]","[[124.20851135253906, 0.0, 0.0]]"
6740,"[[15269, 357, 34]]","[[55.243831634521484, 0.0, 0.0]]"
6741,"[[15269, 357, 34]]","[[122.4816665649414, 0.0, 0.0]]"
6742,"[[15269, 357, 34]]","[[165.27223205566406, 0.44535011053085327, 0.0]]"
6743,"[[15269, 357, 34]]","[[133.2284698486328, 1.6121063232421875, 0.0]]"
6744,"[[15269, 357, 34]]","[[117.04006958007812, 5.8212571144104, 5.704609394073486]]"
6745,"[[15269, 357, 34]]","[[163.45191955566406, 0.0, 0.0]]"
6746,"[[15269, 357, 34]]","[[114.30792236328125, 0.0, 0.0]]"
6747,"[[15269, 357, 34]]","[[124.87847900390625, 0.17417320609092712, 0.0]]"
6748,"[[15269, 357, 34]]","[[209.99937438964844, 1.1137319803237915, 0.0]]"
6749,"[[15269, 357, 34]]","[[98.8005142211914, 0.0, 0.0]]"
6750,"[[15269, 357, 34]]","[[99.52933502197266, 0.0, 0.0]]"
6751,"[[15269, 357, 34]]","[[185.14254760742188, 5.400354385375977, 0.07981893420219421]]"
6752,"[[15269, 357, 34]]","[[105.63700866699219, 1.876918077468872, 0.0]]"
6753,"[[15269, 357, 34]]","[[165.02838134765625, 0.0, 0.0]]"
6754,"[[15269, 357, 34]]","[[133.1830291748047, 0.0, 0.0]]"
6755,"[[15269, 357, 34]]","[[164.3052215576172, 4.433557033538818, 0.5701297521591187]]"
6756,"[[15269, 357, 34]]","[[133.7119598388672, 0.0, 0.0]]"
6757,"[[15269, 357, 34]]","[[109.98490905761719, 0.4801434576511383, 0.0]]"
6758,"[[15269, 357, 34]]","[[169.31195068359375, 4.990924835205078, 0.0]]"
6759,"[[15269, 357, 34]]","[[97.90789794921875, 0.0, 0.0]]"
6760,"[[15269, 357, 34]]","[[153.17271423339844, 3.5889976024627686, 0.0]]"
6761,"[[15269, 357, 34]]","[[52.92251205444336, 0.8633937239646912, 0.06459459662437439]]"
6762,"[[15269, 357, 34]]","[[102.97831726074219, 3.4311962127685547, 0.0]]"
6763,"[[15269, 357, 34]]","[[5.241412162780762, 0.4592619836330414, 0.27844682335853577]]"
6764,"[[15269, 357, 34]]","[[127.48966979980469, 2.1227986812591553, 0.0]]"
6765,"[[15269, 357, 34]]","[[104.58165740966797, 0.0, 0.0]]"
6766,"[[15269, 357, 34]]","[[182.6051788330078, 0.0, 0.0]]"
6767,"[[15269, 357, 34]]","[[143.1000518798828, 0.0, 0.0]]"
6768,"[[15269, 357, 34]]","[[178.9621124267578, 1.6077373027801514, 3.664388656616211]]"
6769,"[[15269, 357, 34]]","[[178.9210662841797, 2.896291732788086, 3.284400224685669]]"
6770,"[[15269, 357, 34]]","[[133.95066833496094, 0.0, 0.0]]"
6771,"[[15269, 357, 34]]","[[178.18865966796875, 6.908886432647705, 0.0]]"
6772,"[[15269, 357, 34]]","[[85.39578247070312, 0.0, 0.0]]"
6773,"[[15269, 357, 34]]","[[218.67127990722656, 4.603604316711426, 1.5488039255142212]]"
6774,"[[15269, 357, 34]]","[[125.83427429199219, 0.0, 0.0]]"
6775,"[[15269, 357, 34]]","[[75.60479736328125, 0.0, 0.0]]"
6776,"[[15269, 357, 34]]","[[195.749267578125, 1.5123707056045532, 0.0]]"
6777,"[[15269, 357, 34]]","[[140.36734008789062, 1.779780626296997, 0.0]]"
6778,"[[15269, 357, 34]]","[[149.88909912109375, 0.0, 0.0]]"
6779,"[[15269, 357, 34]]","[[121.0949478149414, 0.5737030506134033, 0.0]]"
6780,"[[15269, 357, 34]]","[[108.81519317626953, 0.0, 0.0]]"
6781,"[[15269, 357, 34]]","[[156.08758544921875, 6.755033016204834, 2.9447240829467773]]"
6782,"[[15269, 357, 34]]","[[113.08785247802734, 2.331998825073242, 0.0]]"
6783,"[[15269, 357, 34]]","[[159.32989501953125, 0.0, 0.13124752044677734]]"
6785,"[[15269, 357, 34]]","[[162.91522216796875, 0.0, 0.0]]"
6786,"[[15269, 357, 34]]","[[146.65762329101562, 1.0883755683898926, 0.0]]"
6787,"[[15269, 357, 34]]","[[0.0, 0.23724886775016785, 0.21977946162223816]]"
6788,"[[15269, 357, 34]]","[[199.70114135742188, 0.0, 0.0]]"
6789,"[[15269, 357, 34]]","[[174.67445373535156, 3.8024449348449707, 0.0]]"
6790,"[[15269, 357, 34]]","[[117.94009399414062, 2.3500237464904785, 0.0]]"
6791,"[[15269, 357, 34]]","[[162.27862548828125, 0.0, 0.0]]"
6793,"[[15269, 357, 34]]","[[123.22681427001953, 2.670557975769043, 0.0]]"
6794,"[[15269, 357, 34]]","[[182.79502868652344, 1.5508438348770142, 0.0]]"
6795,"[[15269, 357, 34]]","[[185.4185333251953, 7.433243751525879, 1.3334686756134033]]"
6796,"[[15269, 357, 34]]","[[250.4500274658203, 0.0, 0.0]]"
6797,"[[15269, 357, 34]]","[[143.29969787597656, 0.3000700771808624, 0.0]]"
6798,"[[15269, 357, 34]]","[[52.00583267211914, 0.0, 0.0]]"
6799,"[[15269, 357, 34]]","[[180.72691345214844, 0.6648136377334595, 0.0]]"
6800,"[[15269, 357, 34]]","[[169.64581298828125, 4.571014404296875, 0.16482016444206238]]"
6801,"[[15269, 357, 34]]","[[135.97438049316406, 1.7363982200622559, 0.0]]"
6802,"[[15269, 357, 34]]","[[165.0982666015625, 0.0, 0.0]]"
6804,"[[15269, 357, 34]]","[[140.20188903808594, 1.5763041973114014, 2.096184015274048]]"
6805,"[[15269, 357, 34]]","[[98.18722534179688, 0.0, 0.0]]"
6806,"[[15269, 357, 34]]","[[105.33137512207031, 3.028550863265991, 1.6235699653625488]]"
6807,"[[15269, 357, 34]]","[[0.0, 0.26086270809173584, 0.1563669741153717]]"
6808,"[[15269, 357, 34]]","[[188.967529296875, 0.0, 0.0]]"
6809,"[[15269, 357, 34]]","[[192.46685791015625, 1.1143887042999268, 0.0]]"
6810,"[[15269, 357, 34]]","[[0.0, 0.16740082204341888, 0.156211256980896]]"
6811,"[[15269, 357, 34]]","[[196.54603576660156, 5.572060585021973, 3.734863519668579]]"
6812,"[[15269, 357, 34]]","[[113.73174285888672, 0.0, 0.0]]"
6813,"[[15269, 357, 34]]","[[90.7228775024414, 0.0, 0.0]]"
6814,"[[15269, 357, 34]]","[[194.0945281982422, 0.0, 0.0]]"
6815,"[[15269, 357, 34]]","[[151.04061889648438, 3.39441180229187, 1.7691946029663086]]"
6816,"[[15269, 357, 34]]","[[74.2403564453125, 0.0, 0.0]]"
6817,"[[15269, 357, 34]]","[[294.5519104003906, 1.6465814113616943, 1.364844799041748]]"
6818,"[[15269, 357, 34]]","[[1.8839914798736572, 0.27867379784584045, 0.027383361011743546]]"
6819,"[[15269, 357, 34]]","[[0.0, 0.32070818543434143, 0.1497352570295334]]"
6820,"[[15269, 357, 34]]","[[3.4695489406585693, 0.0754716768860817, 0.0]]"
6821,"[[15269, 357, 34]]","[[0.4745718240737915, 0.5569645762443542, 0.5415388941764832]]"
6822,"[[15269, 357, 34]]","[[216.3178253173828, 0.28386420011520386, 0.0]]"
6823,"[[15269, 357, 34]]","[[121.00776672363281, 0.0, 0.0]]"
6824,"[[15269, 357, 34]]","[[92.63597106933594, 0.5110240578651428, 0.0]]"
6825,"[[15269, 357, 34]]","[[155.42735290527344, 0.0, 0.0]]"
6826,"[[15269, 357, 34]]","[[124.42899322509766, 0.5386754870414734, 0.0]]"
6827,"[[15269, 357, 34]]","[[176.2250518798828, 3.8658838272094727, 2.1543161869049072]]"
6828,"[[15269, 357, 34]]","[[151.0186309814453, 0.0, 0.0]]"
6829,"[[15269, 357, 34]]","[[145.74154663085938, 4.173266410827637, 0.0]]"
6830,"[[15269, 357, 34]]","[[144.0777587890625, 0.0, 0.0]]"
6831,"[[15269, 357, 34]]","[[131.7329864501953, 0.0, 0.0]]"
6832,"[[15269, 357, 34]]","[[9.577703475952148, 0.7077045440673828, 0.6973757743835449]]"
6833,"[[15269, 357, 34]]","[[0.0, 0.3045464754104614, 0.3472280502319336]]"
6834,"[[15269, 357, 34]]","[[141.64013671875, 0.0, 0.0]]"
6835,"[[15269, 357, 34]]","[[149.04586791992188, 0.7281554341316223, 0.5738438963890076]]"
6836,"[[15269, 357, 34]]","[[256.0162048339844, 0.0, 0.0]]"
6837,"[[15269, 357, 34]]","[[4.468518257141113, 0.44124406576156616, 0.6021882891654968]]"
6838,"[[15269, 357, 34]]","[[107.75292205810547, 0.0, 0.0]]"
6839,"[[15269, 357, 34]]","[[123.37081146240234, 0.0, 0.0]]"
6840,"[[15269, 357, 34]]","[[4.176262855529785, 0.0, 0.007251180708408356]]"
6841,"[[15269, 357, 34]]","[[150.0749969482422, 0.0, 0.0]]"
6842,"[[15269, 357, 34]]","[[94.09825134277344, 0.632912814617157, 0.0]]"
6843,"[[15269, 357, 34]]","[[0.1872650533914566, 0.17462937533855438, 0.01511215791106224]]"
6844,"[[15269, 357, 34]]","[[59.7886848449707, 0.0, 0.0]]"
6845,"[[15269, 357, 34]]","[[154.03408813476562, 0.0, 0.0]]"
6846,"[[15269, 357, 34]]","[[224.89950561523438, 2.9576265811920166, 1.8840570449829102]]"
6847,"[[15269, 357, 34]]","[[234.08648681640625, 2.331973075866699, 3.342813491821289]]"
6848,"[[15269, 357, 34]]","[[164.19882202148438, 1.2169358730316162, 0.0]]"
6849,"[[15269, 357, 34]]","[[145.9562530517578, 0.0, 0.0]]"
6850,"[[15269, 357, 34]]","[[147.3865203857422, 0.21749582886695862, 1.745955228805542]]"
6851,"[[15269, 357, 34]]","[[117.51235961914062, 2.4175708293914795, 0.0]]"
6852,"[[15269, 357, 34]]","[[95.0490493774414, 3.280154228210449, 0.0]]"
6853,"[[15269, 357, 34]]","[[134.07362365722656, 2.702759027481079, 0.0]]"
6854,"[[15269, 357, 34]]","[[166.79678344726562, 0.0, 1.536608099937439]]"
6855,"[[15269, 357, 34]]","[[10.649791717529297, 0.10714726150035858, 0.088484987616539]]"
6856,"[[15269, 357, 34]]","[[176.42584228515625, 1.7633036375045776, 0.0]]"
6857,"[[15269, 357, 34]]","[[3.9063339233398438, 0.31905901432037354, 0.5764329433441162]]"
6858,"[[15269, 357, 34]]","[[219.93304443359375, 0.04896482825279236, 0.0]]"
6859,"[[15269, 357, 34]]","[[51.321144104003906, 0.0, 0.0]]"
6860,"[[15269, 357, 34]]","[[89.25547790527344, 0.0, 0.0]]"
6861,"[[15269, 357, 34]]","[[190.7633056640625, 5.920097827911377, 0.0]]"
6862,"[[15269, 357, 34]]","[[2.0752694606781006, 0.0, 0.0]]"
6863,"[[15269, 357, 34]]","[[114.76985931396484, 2.350548028945923, 0.0]]"
6864,"[[15269, 357, 34]]","[[0.0, 0.4009731411933899, 0.440161794424057]]"
6865,"[[15269, 357, 34]]","[[167.31752014160156, 2.997835397720337, 1.5947721004486084]]"
6866,"[[15269, 357, 34]]","[[96.9421157836914, 0.0, 0.0]]"
6867,"[[15269, 357, 34]]","[[117.7384262084961, 0.0, 0.0]]"
6868,"[[15269, 357, 34]]","[[103.78556060791016, 0.0, 0.0]]"
6869,"[[15269, 357, 34]]","[[151.35140991210938, 1.3552674055099487, 0.04887361824512482]]"
6870,"[[15269, 357, 34]]","[[145.72227478027344, 0.0, 0.0]]"
6871,"[[15269, 357, 34]]","[[131.2276153564453, 0.0, 0.0]]"
6872,"[[15269, 357, 34]]","[[233.6185760498047, 0.0, 0.0]]"
6873,"[[15269, 357, 34]]","[[195.16543579101562, 0.0, 0.0]]"
6874,"[[15269, 357, 34]]","[[147.58314514160156, 2.4637041091918945, 1.3254809379577637]]"
6875,"[[15269, 357, 34]]","[[149.66481018066406, 2.2515571117401123, 3.2769343852996826]]"
6876,"[[15269, 357, 34]]","[[86.55962371826172, 0.0, 0.0]]"
6877,"[[15269, 357, 34]]","[[3.197739362716675, 0.0, 0.0]]"
6878,"[[15269, 357, 34]]","[[170.77134704589844, 3.823521614074707, 0.0]]"
6879,"[[15269, 357, 34]]","[[63.82267761230469, 0.0, 0.0]]"
6880,"[[15269, 357, 34]]","[[150.71177673339844, 0.0, 0.0]]"
6881,"[[15269, 357, 34]]","[[135.1165008544922, 1.0634551048278809, 0.0]]"
6882,"[[15269, 357, 34]]","[[180.76138305664062, 0.0, 0.0]]"
6883,"[[15269, 357, 34]]","[[202.75379943847656, 2.535733938217163, 0.0]]"
6884,"[[15269, 357, 34]]","[[0.0, 0.23366035521030426, 0.13575060665607452]]"
6885,"[[15269, 357, 34]]","[[144.34043884277344, 0.0, 0.0]]"
